Course Name,Section Name,Faculty Name,Time,Room,Semester
HRM360,3,Sqt,MW 10:50 AM - 12:05 PM,NAC403,Summer 2024 (242)
HRM370,1,TuA,ST 08:00 AM - 09:15 AM,NAC309,Summer 2024 (242)
HRM370,2,TuA,ST 09:25 AM - 10:40 AM,NAC210,Summer 2024 (242)
HRM370,3,FsZ,ST 10:50 AM - 12:05 PM,NAC305,Summer 2024 (242)
HRM370,4,FsZ,MW 09:25 AM - 10:40 AM,NAC401,Summer 2024 (242)
HRM380,1,TBA,MW 08:00 AM - 09:15 AM,NAC403,Summer 2024 (242)
HRM380,2,TuA,MW 09:25 AM - 10:40 AM,NAC510,Summer 2024 (242)
HRM380,3,UHM,MW 12:15 PM - 01:30 PM,NAC207,Summer 2024 (242)
HRM380,4,UHM,MW 01:40 PM - 02:55 PM,NAC307,Summer 2024 (242)
HRM450,1,Mli,ST 01:40 PM - 02:55 PM,NAC504,Summer 2024 (242)
HRM450,2,TuA,MW 12:15 PM - 01:30 PM,NAC401,Summer 2024 (242)
HRM450,3,Mli,MW 12:15 PM - 01:30 PM,NAC407,Summer 2024 (242)
HRM470,1,QTI,MW 09:25 AM - 10:40 AM,NAC405,Summer 2024 (242)
HRM470,2,Sqt,MW 12:15 PM - 01:30 PM,NAC405,Summer 2024 (242)
HRM470,3,TuA,MW 01:40 PM - 02:55 PM,NAC401,Summer 2024 (242)
HRM602,1,IrA,S 07:00 PM - 09:30 PM,NAC603,Summer 2024 (242)
HRM603,1,KdA,F 09:00 AM - 12:00 PM,NAC602,Summer 2024 (242)
HRM604,1,Alm,T 07:00 PM - 09:30 PM,NAC991,Summer 2024 (242)
HRM605,1,IrA,W 07:00 PM - 09:30 PM,NAC621,Summer 2024 (242)
HRM610,1,NNR1,A 07:00 PM - 09:30 PM,NAC505,Summer 2024 (242)
HRM631,1,KsM,S 07:00 PM - 09:30 PM,NAC601,Summer 2024 (242)
HRM660,1,Tfq,W 07:00 PM - 09:30 PM,NAC620,Summer 2024 (242)
HRM680,1,KsM,M 07:00 PM - 09:30 PM,NAC601,Summer 2024 (242)
INB372,1,TMu,ST 08:00 AM - 09:15 AM,NAC505,Summer 2024 (242)
INB372,2,TMu,ST 10:50 AM - 12:05 PM,NAC404,Summer 2024 (242)
INB372,3,TFz,MW 08:00 AM - 09:15 AM,NAC503,Summer 2024 (242)
INB372,4,TFz,MW 10:50 AM - 12:05 PM,NAC505,Summer 2024 (242)
INB372,5,MHZ,ST 01:40 PM - 02:55 PM,NAC213,Summer 2024 (242)
INB372,6,MHZ,ST 04:30 PM - 05:45 PM,NAC505,Summer 2024 (242)
INB372,7,FHZ,MW 12:15 PM - 01:30 PM,NAC214,Summer 2024 (242)
INB372,8,AFMo,ST 12:15 PM - 01:30 PM,NAC213,Summer 2024 (242)
INB372,9,AFMo,ST 03:05 PM - 04:20 PM,NAC214,Summer 2024 (242)
INB372,10,AFMo,ST 04:30 PM - 05:45 PM,NAC215,Summer 2024 (242)
INB372,11,FdF,ST 03:05 PM - 04:20 PM,NAC404,Summer 2024 (242)
INB372,12,SAW,RA 09:25 AM - 10:40 AM,NAC601,Summer 2024 (242)
INB372,13,SAW,RA 10:50 AM - 12:05 PM,NAC601,Summer 2024 (242)
INB372,14,Mbt,ST 12:15 PM - 01:30 PM,NAC503,Summer 2024 (242)
INB372,15,Mbt,ST 03:05 PM - 04:20 PM,NAC503,Summer 2024 (242)
INB372,16,MeSK,RA 04:30 PM - 05:45 PM,NAC503,Summer 2024 (242)
INB372,17,Fzy,ST 10:50 AM - 12:05 PM,NAC215,Summer 2024 (242)
INB372,18,Fzy,ST 01:40 PM - 02:55 PM,NAC408,Summer 2024 (242)
INB372,19,Fzy,RA 10:50 AM - 12:05 PM,NAC408,Summer 2024 (242)
INB372,20,Fzy,RA 01:40 PM - 02:55 PM,NAC412,Summer 2024 (242)
INB372,21,TBA,ST 03:05 PM - 04:20 PM,NAC215,Summer 2024 (242)
INB372,22,SaRn,ST 09:25 AM - 10:40 AM,NAC216,Summer 2024 (242)
INB372,23,SaRn,ST 10:50 AM - 12:05 PM,NAC216,Summer 2024 (242)
INB372,24,SaRn,ST 01:40 PM - 02:55 PM,NAC412,Summer 2024 (242)
INB372,25,SAW,RA 01:40 PM - 02:55 PM,NAC215,Summer 2024 (242)
INB372,26,SSA1,ST 04:30 PM - 05:45 PM,NAC503,Summer 2024 (242)
INB372,27,SSA1,MW 01:40 PM - 02:55 PM,NAC213,Summer 2024 (242)
INB372,28,SSA1,MW 04:30 PM - 05:45 PM,NAC215,Summer 2024 (242)
INB372,29,MMnI,MW 12:15 PM - 01:30 PM,NAC216,Summer 2024 (242)
INB372,30,MNAR,ST 01:40 PM - 02:55 PM,NAC214,Summer 2024 (242)
INB372,31,TBA,ST 04:30 PM - 05:45 PM,NAC404,Summer 2024 (242)
INB372,32,RRR,RA 12:15 PM - 01:30 PM,NAC214,Summer 2024 (242)
INB400,1,MeI,MW 10:50 AM - 12:05 PM,NAC408,Summer 2024 (242)
INB410,1,AsMm,MW 12:15 PM - 01:30 PM,NAC412,Summer 2024 (242)
INB415,1,RRR,RA 03:05 PM - 04:20 PM,NAC505,Summer 2024 (242)
INB480,1,TMu,MW 03:05 PM - 04:20 PM,NAC503,Summer 2024 (242)
INB480,2,IrH,MW 08:00 AM - 09:15 AM,NAC408,Summer 2024 (242)
INB490,1,Fss,MW 09:25 AM - 10:40 AM,NAC215,Summer 2024 (242)
LAW101,1,Rji,RA 10:50 AM - 12:05 PM,NAC410,Summer 2024 (242)
LAW101,2,Sqb,MW 08:00 AM - 09:15 AM,NAC617,Summer 2024 (242)
LAW101,3,TAS,ST 03:05 PM - 04:20 PM,NAC410,Summer 2024 (242)
LAW101,4,TAS,ST 04:30 PM - 05:45 PM,NAC617,Summer 2024 (242)
LAW101,5,TBN,ST 12:15 PM - 01:30 PM,NAC202,Summer 2024 (242)
LAW101,6,LKM,RA 09:25 AM - 10:40 AM,NAC202,Summer 2024 (242)
LAW101,7,ZFA,ST 08:00 AM - 09:15 AM,NAC411,Summer 2024 (242)
LAW103,1,NMA,TBA,TBA,Summer 2024 (242)
LAW103/LAW426,1,TBA,ST 01:40 PM - 02:55 PM,NAC410,Summer 2024 (242)
LAW107,1,NMA,ST 10:50 AM - 12:05 PM,NAC202,Summer 2024 (242)
LAW107,2,NMA,ST 03:05 PM - 04:20 PM,NAC202,Summer 2024 (242)
LAW200,1,NMA,MW 12:15 PM - 01:30 PM,NAC415,Summer 2024 (242)
LAW200,2,NMA,MW 12:15 PM - 01:30 PM,NAC415_v,Summer 2024 (242)
LAW200,3,ItA,ST 12:15 PM - 01:30 PM,NAC415,Summer 2024 (242)
LAW200,4,ItA,ST 12:15 PM - 01:30 PM,NAC415_v,Summer 2024 (242)
LAW200,5,Sqb,ST 08:00 AM - 09:15 AM,NAC410,Summer 2024 (242)
LAW200,6,Sqb,ST 09:25 AM - 10:40 AM,NAC411,Summer 2024 (242)
LAW200,7,Sqb,ST 10:50 AM - 12:05 PM,NAC411,Summer 2024 (242)
LAW200,8,TAS,MW 01:40 PM - 02:55 PM,NAC411,Summer 2024 (242)
LAW200,9,TAS,MW 03:05 PM - 04:20 PM,NAC411,Summer 2024 (242)
LAW200,10,TAS,MW 04:30 PM - 05:45 PM,NAC411,Summer 2024 (242)
LAW200,11,AMSN,MW 09:25 AM - 10:40 AM,NAC411,Summer 2024 (242)
LAW200,12,AMSN,MW 10:50 AM - 12:05 PM,NAC202,Summer 2024 (242)
LAW200,13,TBN,ST 03:05 PM - 04:20 PM,NAC201,Summer 2024 (242)
LAW200,14,TBN,MW 04:30 PM - 05:45 PM,NAC410,Summer 2024 (242)
LAW200,15,LKM,MW 12:15 PM - 01:30 PM,NAC202,Summer 2024 (242)
LAW200,16,LKM,RA 12:15 PM - 01:30 PM,NAC202,Summer 2024 (242)
LAW200,17,LKM,RA 01:40 PM - 02:55 PM,NAC202,Summer 2024 (242)
LAW200,18,ZFA,ST 12:15 PM - 01:30 PM,NAC617,Summer 2024 (242)
LAW200,19,ZFA,RA 01:40 PM - 02:55 PM,NAC617,Summer 2024 (242)
LAW200,20,ZFA,RA 03:05 PM - 04:20 PM,NAC202,Summer 2024 (242)
LAW200,21,KTR,MW 01:40 PM - 02:55 PM,NAC617,Summer 2024 (242)
LAW200,22,TTR,RA 12:15 PM - 01:30 PM,NAC411,Summer 2024 (242)
LAW205,1,NFZA,TBA,TBA,Summer 2024 (242)
LAW205/LAW225,1,TBA,ST 03:05 PM - 04:20 PM,NAC411,Summer 2024 (242)
LAW208,1,NFZA,TBA,TBA,Summer 2024 (242)
LAW208,2,NFZA,TBA,TBA,Summer 2024 (242)
LAW208/LAW416,1,TBA,ST 10:50 AM - 12:05 PM,NAC410,Summer 2024 (242)
LAW208/LAW416,2,TBA,ST 12:15 PM - 01:30 PM,NAC410,Summer 2024 (242)
LAW209,1,AMSN,TBA,TBA,Summer 2024 (242)
LAW209/LAW422,1,TBA,MW 01:40 PM - 02:55 PM,NAC410,Summer 2024 (242)
LAW211,1,Rji,RA 08:00 AM - 09:15 AM,NAC410,Summer 2024 (242)
LAW211,2,Rji,RA 09:25 AM - 10:40 AM,NAC410,Summer 2024 (242)
LAW213,1,NJN,ST 09:25 AM - 10:40 AM,NAC410,Summer 2024 (242)
LAW225,1,NFZA,TBA,TBA,Summer 2024 (242)
LAW301,1,NJN,MW 03:05 PM - 04:20 PM,NAC410,Summer 2024 (242)
LAW303,1,ItA,ST 08:00 AM - 09:15 AM,NAC202,Summer 2024 (242)
LAW303,2,ItA,ST 09:25 AM - 10:40 AM,NAC202,Summer 2024 (242)
LAW305,1,Rji,MW 08:00 AM - 09:15 AM,NAC410,Summer 2024 (242)
LAW306,1,TBN,TBA,TBA,Summer 2024 (242)
LAW306,2,TBN,TBA,TBA,Summer 2024 (242)
LAW306/LAW412,1,TBA,MW 10:50 AM - 12:05 PM,NAC201,Summer 2024 (242)
LAW306/LAW412,2,TBA,MW 01:40 PM - 02:55 PM,NAC202,Summer 2024 (242)
LAW313,1,NJN,ST 01:40 PM - 02:55 PM,NAC411,Summer 2024 (242)
LAW314,1,ItA,MW 03:05 PM - 04:20 PM,NAC202,Summer 2024 (242)
LAW314,2,ItA,MW 04:30 PM - 05:45 PM,NAC202,Summer 2024 (242)
